date,location,population,median_age,gdp_per_capita,human_development_index,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,life_expectancy,reproduction_rate,new_cases,total_cases,total_tests,positive_rate,stringency_index,hospital_beds_per_thousand,new_deaths
6/29/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.16,601.0,32125.0,73272.0,0.561,84.26,1.1,57.0
6/29/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.86,4017.0,275999.0,1096443.0,0.249,78.24,2.11,66.0
6/29/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.24,3274.0,95043.0,740309.0,0.261,87.04,1.71,96.0
6/29/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.34,64.0,2191.0,68027.0,0.079,81.48,1.3,1.0
6/29/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.05,2946.0,282365.0,289473.0,0.294,89.81,1.6,187.0
6/29/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.07,3.0,932.0,65626.0,0.006,46.3,2.8,0.0
6/30/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.24,2262.0,64530.0,363494.0,0.294,88.89,5.0,27.0
6/30/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.16,1094.0,33219.0,75466.0,0.557,84.26,1.1,52.0
6/30/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.86,3394.0,279393.0,1109792.0,0.24600000000000002,78.24,2.11,113.0
6/30/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.23,2803.0,97846.0,757517.0,0.26,87.04,1.71,60.0
6/30/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.28,30.0,2221.0,69343.0,0.081,81.48,1.3,1.0
6/30/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.05,2848.0,285213.0,295049.0,0.304,89.81,1.6,173.0
6/30/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.07,4.0,936.0,66300.0,0.006999999999999999,46.3,2.8,0.0
7/1/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.23,2667.0,67197.0,372474.0,0.294,92.59,5.0,44.0
7/1/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.16,1008.0,34227.0,77413.0,0.541,84.26,1.1,78.0
7/1/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.85,2650.0,282043.0,1120177.0,0.242,76.39,2.11,65.0
7/1/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.23,4163.0,102009.0,775536.0,0.268,87.04,1.71,136.0
7/1/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.25,39.0,2260.0,70690.0,0.07400000000000001,81.48,1.3,2.0
7/1/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.05,3264.0,288477.0,300760.0,0.3,78.7,1.6,183.0
7/2/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.23,2744.0,69941.0,381793.0,0.298,81.48,5.0,34.0
7/2/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.16,1301.0,35528.0,79567.0,0.542,84.26,1.1,70.0
7/2/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.85,2498.0,284541.0,1131008.0,0.237,76.39,2.11,167.0
7/2/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.23,4101.0,106110.0,794644.0,0.265,87.04,1.71,171.0
7/2/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.22,43.0,2303.0,72319.0,0.07400000000000001,81.48,1.3,0.0
7/2/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.05,3527.0,292004.0,306305.0,0.285,78.7,1.6,185.0
7/2/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.07,4.0,947.0,68449.0,0.006,46.3,2.8,0.0
7/3/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.22,2845.0,72786.0,391904.0,0.297,92.59,5.0,52.0
7/3/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.16,1290.0,36818.0,81786.0,0.562,84.26,1.1,49.0
7/3/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.85,3548.0,288089.0,1146593.0,0.233,87.5,2.11,131.0
7/3/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.22,3395.0,109505.0,815162.0,0.267,87.04,1.71,136.0
7/3/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.2,46.0,2349.0,74088.0,0.063,81.48,1.3,0.0
7/3/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.05,3595.0,295599.0,311587.0,0.27399999999999997,78.7,1.6,181.0
7/4/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.22,2590.0,75376.0,401804.0,0.292,92.59,5.0,44.0
7/4/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.15,1253.0,38071.0,83958.0,0.565,84.26,1.1,58.0
7/4/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.85,3758.0,291847.0,1163880.0,0.22399999999999998,87.5,2.11,141.0
7/4/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.22,3884.0,113389.0,836012.0,0.257,87.04,1.71,165.0
7/4/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.19,36.0,2385.0,76077.0,0.042,81.48,1.3,1.0
7/4/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.06,3481.0,299080.0,316083.0,0.266,78.7,1.6,186.0
7/5/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.22,2439.0,77815.0,407706.0,0.294,92.59,5.0,26.0
7/5/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.15,1226.0,39297.0,86878.0,0.531,84.26,1.1,56.0
7/5/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.85,3685.0,295532.0,1181884.0,0.21600000000000003,87.5,2.11,116.0
7/5/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.22,3721.0,117110.0,856975.0,0.26,87.04,1.71,122.0
7/5/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.18,42.0,2427.0,77879.0,0.027000000000000003,75.93,1.3,0.0
7/5/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.06,3638.0,302718.0,318720.0,0.267,78.7,1.6,177.0
7/6/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.22,2632.0,80447.0,416220.0,0.295,92.59,5.0,75.0
7/6/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.14,1212.0,40509.0,88818.0,0.539,84.26,1.1,42.0
7/6/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.84,3025.0,298557.0,1198261.0,0.20800000000000002,87.5,2.11,76.0
7/6/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.22,3171.0,120281.0,877341.0,0.256,87.04,1.71,146.0
7/6/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.19,29.0,2456.0,79365.0,0.023,75.93,1.3,0.0
7/6/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.06,2985.0,305703.0,324311.0,0.265,78.7,1.6,183.0
7/6/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.09,4.0,960.0,72553.0,0.004,43.52,2.8,1.0
7/7/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.22,2979.0,83426.0,426557.0,0.3,92.59,5.0,62.0
7/7/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.14,1036.0,41545.0,90651.0,0.5479999999999999,84.26,1.1,54.0
7/7/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.84,2462.0,301019.0,1210326.0,0.2,87.5,2.11,50.0
7/7/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.23,4213.0,124494.0,898380.0,0.258,87.04,1.71,149.0
7/7/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.2,46.0,2502.0,81441.0,0.023,75.93,1.3,0.0
7/7/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.06,3575.0,309278.0,329330.0,0.26,78.7,1.6,180.0
7/7/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.1,5.0,965.0,73609.0,0.004,43.52,2.8,0.0
7/8/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.22,3604.0,87030.0,438548.0,0.3,92.59,5.0,50.0
7/8/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.14,1439.0,42984.0,92828.0,0.568,84.26,1.1,47.0
7/8/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.84,2064.0,303083.0,1220790.0,0.192,87.5,2.11,139.0
7/8/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.24,4144.0,128638.0,919712.0,0.251,87.04,1.71,168.0
7/8/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.21,52.0,2554.0,82974.0,0.024,75.93,1.3,0.0
7/8/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.07,3633.0,312911.0,334571.0,0.26,78.7,1.6,181.0
7/8/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.11,9.0,974.0,74568.0,0.004,43.52,2.8,0.0
7/9/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.22,3663.0,90693.0,449551.0,0.306,92.59,5.0,26.0
7/9/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.13,1129.0,44113.0,94859.0,0.561,84.26,1.1,61.0
7/9/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.84,3133.0,306216.0,1237632.0,0.18600000000000003,87.5,2.11,109.0
7/9/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.24,5335.0,133973.0,940984.0,0.255,87.04,1.71,187.0
7/9/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.23,84.0,2638.0,84991.0,0.026000000000000002,75.93,1.3,0.0
7/9/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.07,3537.0,316448.0,339748.0,0.272,78.7,1.6,181.0
7/9/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.12,3.0,977.0,76035.0,0.004,43.52,2.8,0.0
7/10/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.21,3367.0,94060.0,459783.0,0.313,92.59,5.0,54.0
7/10/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.13,1452.0,45565.0,97055.0,0.573,84.26,1.1,64.0
7/10/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.84,3058.0,309274.0,1255359.0,0.17800000000000002,87.5,2.11,99.0
7/10/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.25,6803.0,140776.0,964172.0,0.249,87.04,1.71,211.0
7/10/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.24,98.0,2736.0,87203.0,0.03,75.93,1.3,0.0
7/10/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.07,3198.0,319646.0,345101.0,0.278,78.7,1.6,186.0
7/10/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.12,8.0,985.0,77259.0,0.004,25.0,2.8,0.0
7/11/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.21,3449.0,97509.0,469368.0,0.32799999999999996,92.59,5.0,36.0
7/11/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.13,1635.0,47200.0,99754.0,0.578,84.26,1.1,52.0
7/11/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.84,2755.0,312029.0,1273627.0,0.17300000000000001,87.5,2.11,100.0
7/11/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.24,4856.0,145632.0,1001633.0,0.24600000000000002,87.04,1.71,194.0
7/11/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.24,84.0,2820.0,89344.0,0.033,75.93,1.3,1.0
7/11/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.07,3064.0,322710.0,349292.0,0.285,75.93,1.6,182.0
7/11/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.13,1.0,986.0,78117.0,0.004,23.15,2.8,1.0
7/12/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.2,2657.0,100166.0,476081.0,0.327,92.59,5.0,35.0
7/12/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.12,987.0,48187.0,101623.0,0.603,84.26,1.1,53.0
7/12/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.84,3012.0,315041.0,1292798.0,0.16399999999999998,87.5,2.11,98.0
7/12/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.24,4813.0,150445.0,1026714.0,0.24600000000000002,87.04,1.71,188.0
7/12/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.25,128.0,2948.0,91281.0,0.039,75.93,1.3,1.0
7/12/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.08,3616.0,326326.0,351782.0,0.29100000000000004,75.93,1.6,188.0
7/12/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.14,1.0,987.0,78586.0,0.004,23.15,2.8,1.0
7/13/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.2,3099.0,103265.0,486201.0,0.326,92.59,5.0,58.0
7/13/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.12,1063.0,49250.0,103328.0,0.602,84.26,1.1,59.0
7/13/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.84,2616.0,317657.0,1310265.0,0.158,87.5,2.11,45.0
7/13/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.24,3832.0,154277.0,1052247.0,0.254,87.04,1.71,148.0
7/13/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.24,32.0,2980.0,92442.0,0.04,75.93,1.3,3.0
7/13/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.08,3797.0,330123.0,358369.0,0.295,75.93,1.6,184.0
7/13/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.16,2.0,989.0,79963.0,0.004,23.15,2.8,0.0
7/14/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.21,3645.0,106910.0,498453.0,0.327,92.59,5.0,65.0
7/14/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.12,1617.0,50867.0,105777.0,0.616,84.26,1.1,32.0
7/14/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.84,1836.0,319493.0,1322503.0,0.153,87.5,2.11,45.0
7/14/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.25,5621.0,159898.0,1077759.0,0.257,87.04,1.71,170.0
7/14/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.24,94.0,3074.0,94328.0,0.044000000000000004,75.93,1.3,0.0
7/14/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.09,3744.0,333867.0,364350.0,0.298,75.93,1.6,175.0
7/14/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.18,8.0,997.0,81446.0,0.004,23.15,2.8,0.0
7/15/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.21,4236.0,111146.0,511000.0,0.33299999999999996,92.59,5.0,82.0
7/15/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.12,1351.0,52218.0,108237.0,0.599,84.26,1.1,44.0
7/15/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.84,1712.0,321205.0,1334712.0,0.149,87.5,2.11,117.0
7/15/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.25,5271.0,165169.0,1103443.0,0.258,87.04,1.71,189.0
7/15/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.25,124.0,3198.0,96060.0,0.049,75.93,1.3,0.0
7/15/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.09,3884.0,337751.0,370263.0,0.304,75.93,1.6,188.0
7/16/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.21,3637.0,114783.0,523425.0,0.326,92.59,5.0,62.0
7/16/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.12,1938.0,54156.0,111112.0,0.618,84.26,1.1,42.0
7/16/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.85,2493.0,323698.0,1351904.0,0.146,87.5,2.11,104.0
7/16/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.26,8037.0,173206.0,1128769.0,0.259,87.04,1.71,215.0
7/16/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.25,144.0,3342.0,98088.0,0.054000000000000006,75.93,1.3,2.0
7/16/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.09,3835.0,341586.0,376636.0,0.301,75.93,1.6,198.0
7/16/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.21,17.0,1026.0,82772.0,0.006999999999999999,23.15,2.8,1.0
7/17/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.21,4518.0,119301.0,537069.0,0.327,92.59,5.0,66.0
7/17/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.11,1946.0,56102.0,114182.0,0.615,84.26,1.1,65.0
7/17/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.86,2741.0,326439.0,1370603.0,0.145,84.72,2.11,1057.0
7/17/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.26,8934.0,182140.0,1154640.0,0.267,87.04,1.71,259.0
7/17/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.24,115.0,3457.0,100315.0,0.055,75.93,1.3,1.0
7/17/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.1,3951.0,345537.0,382585.0,0.302,75.93,1.6,184.0
7/18/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.2,3223.0,122524.0,549465.0,0.312,92.59,5.0,42.0
7/18/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.1,2036.0,58138.0,117164.0,0.628,84.26,1.1,57.0
7/18/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.86,2407.0,328846.0,1388319.0,0.142,84.72,2.11,98.0
7/18/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.25,8560.0,190700.0,1180985.0,0.276,87.04,1.71,228.0
7/18/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.23,172.0,3629.0,102784.0,0.06,75.93,1.3,1.0
7/18/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.1,3963.0,349500.0,387480.0,0.299,75.93,1.6,199.0
7/19/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.2,4231.0,126755.0,557919.0,0.325,92.59,5.0,40.0
7/19/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.09,1444.0,59582.0,119764.0,0.628,84.26,1.1,45.0
7/19/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.86,2084.0,330930.0,1404047.0,0.14300000000000002,84.72,2.11,58.0
7/19/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.23,6578.0,197278.0,1205024.0,0.27899999999999997,87.04,1.71,220.0
7/19/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.21,92.0,3721.0,105122.0,0.055999999999999994,75.93,1.3,2.0
7/19/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.11,4090.0,353590.0,390330.0,0.294,75.93,1.6,189.0
7/19/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.21,10.0,1054.0,88616.0,0.006999999999999999,23.15,2.8,0.0
7/20/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.21,4019.0,130774.0,570237.0,0.327,90.74,5.0,113.0
7/20/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.08,1409.0,60991.0,121787.0,0.636,84.26,1.1,67.0
7/20/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.86,2099.0,333029.0,1420390.0,0.14,84.72,2.11,130.0
7/20/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.22,6727.0,204005.0,1231429.0,0.28,87.04,1.71,193.0
7/20/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.2,27.0,3748.0,106345.0,0.055,78.7,1.3,2.0
7/20/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.11,4091.0,357681.0,396906.0,0.292,75.93,1.6,197.0
7/20/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.22,10.0,1064.0,90649.0,0.006999999999999999,23.15,2.8,0.0
7/21/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.21,5344.0,136118.0,584367.0,0.34,90.74,5.0,117.0
7/21/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.07,1366.0,62357.0,124335.0,0.619,84.26,1.1,55.0
7/21/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.87,1654.0,334683.0,1432980.0,0.139,84.72,2.11,44.0
7/21/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.22,7033.0,211038.0,1258404.0,0.28300000000000003,87.04,1.71,237.0
7/21/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.21,69.0,3817.0,108033.0,0.054000000000000006,78.7,1.3,2.0
7/21/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.11,4406.0,362087.0,403375.0,0.289,75.93,1.6,195.0
7/21/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.22,32.0,1096.0,92056.0,0.009000000000000001,23.15,2.8,0.0
7/22/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.21,5782.0,141900.0,599571.0,0.34700000000000003,90.74,5.0,98.0
7/22/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.06,1778.0,64135.0,127167.0,0.63,84.26,1.1,55.0
7/22/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.87,1719.0,336402.0,1445773.0,0.13699999999999998,84.72,2.11,45.0
7/22/2020,Colombia,50882884.0,32.2,13254.948999999999,0.747,4.5,124.24,7.44,77.29,1.21,7390.0,218428.0,1287176.0,0.292,87.04,1.71,207.0
7/22/2020,Paraguay,7132530.0,26.5,8827.01,0.7020000000000001,1.7,199.128,8.27,74.25,1.22,183.0,4000.0,109874.0,0.057999999999999996,78.7,1.3,1.0
7/22/2020,Peru,32971846.0,29.1,12236.706,0.75,3.5,85.755,5.95,76.74,1.12,4463.0,366550.0,409899.0,0.282,75.93,1.6,188.0
7/22/2020,Uruguay,3473727.0,35.6,20551.409,0.804,0.1,160.708,6.93,77.91,1.21,21.0,1117.0,95156.0,0.008,23.15,2.8,1.0
7/23/2020,Argentina,45195777.0,31.9,18933.907,0.825,0.6,191.032,5.5,76.67,1.2,6127.0,148027.0,614440.0,0.365,90.74,5.0,114.0
7/23/2020,Bolivia,11673029.0,25.4,6885.829000000001,0.693,7.1,204.299,6.89,71.51,1.05,1117.0,65252.0,129407.0,0.606,84.26,1.1,79.0
7/23/2020,Chile,19116209.0,35.4,22767.037,0.843,1.3,127.993,8.46,80.18,0.88,2357.0,338759.0,1464640.0,0.132,84.72,2.11,116.0
